,idSolicitudLista,txOrganizacionPolitica,numLista,numCandidatos,txDescUbigeo,idOrganizacionPolitica,txDepartamento,txProvincia,txDistrito,idTipoEleccion,numTotalCandidatoHombre,numTotalCandidatoMujer,fgTieneAccesitario,numTotalAccesitarios,numTotalObligatorios,txTipoEleccion
542,9243,MOVIMIENTO INDEPENDIENTE AMOR POR MADRE DE DIOS,1,11,TAHUAMANU - MADRE DE DIOS,1441,MADRE DE DIOS,TAHUAMANU,,5,6,5,SI,5,6,MUNICIPAL PROVINCIAL
543,11359,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,22,CUSCO - CUSCO,2901,CUSCO,CUSCO,,5,11,11,SI,8,14,MUNICIPAL PROVINCIAL
544,11341,ACCION REGIONAL,1,16,MARISCAL CACERES - SAN MARTIN,131,SAN MARTIN,MARISCAL CACERES,,5,9,7,SI,6,10,MUNICIPAL PROVINCIAL
545,8595,JUNTOS POR EL PERU,1,16,HUARAZ - ANCASH,1264,ANCASH,HUARAZ,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
546,9155,JUNTOS POR EL PERU,1,9,CARHUAZ - ANCASH,1264,ANCASH,CARHUAZ,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
547,11384,SUMATE,1,12,CHEPEN - LA LIBERTAD,67,LA LIBERTAD,CHEPEN,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
548,11439,RENOVACION POPULAR,1,15,BARRANCA - LIMA,22,LIMA,BARRANCA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
549,9499,JUNTOS POR EL PERU,1,8,PALLASCA - ANCASH,1264,ANCASH,PALLASCA,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
550,9790,JUNTOS POR EL PERU,1,12,LEONCIO PRADO - HUANUCO,1264,HUANUCO,LEONCIO PRADO,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
551,10754,PARTIDO MORADO,1,15,SAN MARTIN - SAN MARTIN,2840,SAN MARTIN,SAN MARTIN,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
552,11462,RENOVACION POPULAR,1,15,HUAURA - LIMA,22,LIMA,HUAURA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
553,8098,ACCION POPULAR,1,14,CHINCHA - ICA,4,ICA,CHINCHA,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
554,10225,PARTIDO POLITICO NACIONAL PERU LIBRE,1,11,ACOBAMBA - HUANCAVELICA,2218,HUANCAVELICA,ACOBAMBA,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
555,9916,JUNTOS POR EL PERU,1,7,HUACAYBAMBA - HUANUCO,1264,HUANUCO,HUACAYBAMBA,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
556,11469,UNO POR ICA,1,6,PALPA - ICA,2701,ICA,PALPA,,5,4,2,NO,0,6,MUNICIPAL PROVINCIAL
557,7967,FUERZA POPULAR,1,12,LEONCIO PRADO - HUANUCO,1366,HUANUCO,LEONCIO PRADO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
558,9435,JUNTOS POR EL PERU,1,7,CORONGO - ANCASH,1264,ANCASH,CORONGO,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
559,7862,REFORMA Y HONRADEZ POR MAS OBRAS,1,20,AZANGARO - PUNO,2912,PUNO,AZANGARO,,5,11,9,SI,8,12,MUNICIPAL PROVINCIAL
560,11513,SOMOS PUEBLO,1,18,MELGAR - PUNO,2657,PUNO,MELGAR,,5,9,9,SI,8,10,MUNICIPAL PROVINCIAL
561,9711,JUNTOS POR EL PERU,1,9,BOLOGNESI - ANCASH,1264,ANCASH,BOLOGNESI,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
562,4473,JUNIN SOSTENIBLE CON SU GENTE,1,14,SATIPO - JUNIN,303,JUNIN,SATIPO,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
563,10452,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,20,TACNA - TACNA,2173,TACNA,TACNA,,5,10,10,SI,6,14,MUNICIPAL PROVINCIAL
564,107,PODEMOS PERU,1,8,PURUS - UCAYALI,2731,UCAYALI,PURUS,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
565,121,PODEMOS PERU,1,12,PADRE ABAD - UCAYALI,2731,UCAYALI,PADRE ABAD,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
566,9857,JUNTOS POR EL PERU,1,10,YAROWILCA - HUANUCO,1264,HUANUCO,YAROWILCA,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
567,115,PODEMOS PERU,1,18,CORONEL PORTILLO - UCAYALI,2731,UCAYALI,CORONEL PORTILLO,,5,9,9,SI,4,14,MUNICIPAL PROVINCIAL
568,122,PODEMOS PERU,1,12,ATALAYA - UCAYALI,2731,UCAYALI,ATALAYA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
569,9828,JUNTOS POR EL PERU,1,9,MARAÑON - HUANUCO,1264,HUANUCO,MARAÑON,,5,5,4,SI,1,8,MUNICIPAL PROVINCIAL
570,9807,JUNTOS POR EL PERU,1,16,HUANUCO - HUANUCO,1264,HUANUCO,HUANUCO,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
571,11615,NUEVA LIBERTAD,1,12,CHEPEN - LA LIBERTAD,2232,LA LIBERTAD,CHEPEN,,5,5,7,SI,2,10,MUNICIPAL PROVINCIAL
572,9800,JUNTOS POR EL PERU,1,11,PUERTO INCA - HUANUCO,1264,HUANUCO,PUERTO INCA,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
573,1276,RENOVACION POPULAR,1,12,BONGARA - AMAZONAS,22,AMAZONAS,BONGARA,,5,7,5,SI,4,8,MUNICIPAL PROVINCIAL
574,547,PODEMOS PERU,1,24,TACNA - TACNA,2731,TACNA,TACNA,,5,13,11,SI,10,14,MUNICIPAL PROVINCIAL
575,11634,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,7,LA UNION - AREQUIPA,2257,AREQUIPA,LA UNION,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
576,669,PODEMOS PERU,1,12,TOCACHE - SAN MARTIN,2731,SAN MARTIN,TOCACHE,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
577,11447,MISION ORGANIZADA VIA INTEGRIDAD Y LIBERTAD,3,21,MAYNAS - LORETO,2907,LORETO,MAYNAS,,5,10,11,SI,5,16,MUNICIPAL PROVINCIAL
578,11497,PARTIDO PATRIOTICO DEL PERU,1,14,TUMBES - TUMBES,2869,TUMBES,TUMBES,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
579,9983,PARTIDO DEMOCRATICO SOMOS PERU,1,15,SANTIAGO DE CHUCO - LA LIBERTAD,14,LA LIBERTAD,SANTIAGO DE CHUCO,,5,8,7,SI,5,10,MUNICIPAL PROVINCIAL
580,9879,FUERZA POPULAR,1,12,BARRANCA - LIMA,1366,LIMA,BARRANCA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
581,11644,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,YAULI - JUNIN,2218,JUNIN,YAULI,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
582,9860,FUERZA POPULAR,1,6,CANTA - LIMA,1366,LIMA,CANTA,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
583,11584,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,8,CONDESUYOS - AREQUIPA,2257,AREQUIPA,CONDESUYOS,,5,5,3,SI,2,6,MUNICIPAL PROVINCIAL
584,10462,JUNTOS POR EL PERU,1,22,VIRU - LA LIBERTAD,1264,LA LIBERTAD,VIRU,,5,11,11,SI,12,10,MUNICIPAL PROVINCIAL
585,10363,JUNTOS POR EL PERU,1,10,CHEPEN - LA LIBERTAD,1264,LA LIBERTAD,CHEPEN,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
586,698,PODEMOS PERU,1,11,MARISCAL CACERES - SAN MARTIN,2731,SAN MARTIN,MARISCAL CACERES,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
587,11750,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,1,8,LA UNION - AREQUIPA,2307,AREQUIPA,LA UNION,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
588,2570,PODEMOS PERU,1,10,EL DORADO - SAN MARTIN,2731,SAN MARTIN,EL DORADO,,5,6,4,SI,2,8,MUNICIPAL PROVINCIAL
589,11695,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,AYMARAES - APURIMAC,2218,APURIMAC,AYMARAES,,5,6,6,SI,4,8,MUNICIPAL PROVINCIAL
590,550,PODEMOS PERU,1,18,TALARA - PIURA,2731,PIURA,TALARA,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
591,11772,ACCION REGIONAL,1,16,MOYOBAMBA - SAN MARTIN,131,SAN MARTIN,MOYOBAMBA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
592,11764,RENOVACION POPULAR,1,13,HUARMEY - ANCASH,22,ANCASH,HUARMEY,,5,7,6,SI,5,8,MUNICIPAL PROVINCIAL
593,481,PODEMOS PERU,1,11,ILO - MOQUEGUA,2731,MOQUEGUA,ILO,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
594,8075,PODEMOS PERU,1,10,TAHUAMANU - MADRE DE DIOS,2731,MADRE DE DIOS,TAHUAMANU,,5,5,5,SI,4,6,MUNICIPAL PROVINCIAL
595,3844,PODEMOS PERU,1,6,MANU - MADRE DE DIOS,2731,MADRE DE DIOS,MANU,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
596,10076,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,13,PACHITEA - HUANUCO,2173,HUANUCO,PACHITEA,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
597,11859,PARTIDO DEMOCRATICO SOMOS PERU,1,8,PUERTO INCA - HUANUCO,14,HUANUCO,PUERTO INCA,,5,5,3,NO,0,8,MUNICIPAL PROVINCIAL
598,345,PODEMOS PERU,1,20,MAYNAS - LORETO,2731,LORETO,MAYNAS,,5,11,9,SI,4,16,MUNICIPAL PROVINCIAL
599,11846,PARTIDO PATRIOTICO DEL PERU,1,19,CHICLAYO - LAMBAYEQUE,2869,LAMBAYEQUE,CHICLAYO,,5,10,9,SI,3,16,MUNICIPAL PROVINCIAL
600,359,PODEMOS PERU,1,7,OYON - LIMA,2731,LIMA,OYON,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
601,7855,RENOVACION POPULAR,1,12,PACASMAYO - LA LIBERTAD,22,LA LIBERTAD,PACASMAYO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
602,374,PODEMOS PERU,1,15,HUAURA - LIMA,2731,LIMA,HUAURA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
603,5778,JUNIN SOSTENIBLE CON SU GENTE,1,11,YAULI - JUNIN,303,JUNIN,YAULI,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
604,11863,PASCO UNIDO,1,16,PASCO - PASCO,2725,PASCO,PASCO,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
605,10451,RENOVACION TUMBESINA,1,6,CONTRALMIRANTE VILLAR - TUMBES,2171,TUMBES,CONTRALMIRANTE VILLAR,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
606,11879,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,6,OCROS - ANCASH,2173,ANCASH,OCROS,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
607,411,PODEMOS PERU,1,16,HUARAL - LIMA,2731,LIMA,HUARAL,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
608,437,PODEMOS PERU,1,13,CAÑETE - LIMA,2731,LIMA,CAÑETE,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
609,11940,JUNTOS POR LORETO,1,10,DATEM DEL MARAÑON - LORETO,2871,LORETO,DATEM DEL MARAÑON,,5,6,4,NO,0,10,MUNICIPAL PROVINCIAL
610,7820,FUERZA POPULAR,1,20,CALLAO - CALLAO,1366,CALLAO,CALLAO,,5,10,10,SI,4,16,MUNICIPAL PROVINCIAL
611,5575,FE EN EL PERU,1,13,HUANCAVELICA - HUANCAVELICA,2898,HUANCAVELICA,HUANCAVELICA,,5,6,7,SI,1,12,MUNICIPAL PROVINCIAL
612,11907,PARTIDO PATRIOTICO DEL PERU,2,12,TUMBES - TUMBES,2869,TUMBES,TUMBES,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
613,451,PODEMOS PERU,1,16,BARRANCA - LIMA,2731,LIMA,BARRANCA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
614,11931,PASCO UNIDO,1,11,DANIEL ALCIDES CARRION - PASCO,2725,PASCO,DANIEL ALCIDES CARRION,,5,6,5,SI,3,8,MUNICIPAL PROVINCIAL
615,6209,PARTIDO DEMOCRATICO SOMOS PERU,1,12,PASCO - PASCO,14,PASCO,PASCO,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
616,876,PODEMOS PERU,1,20,TRUJILLO - LA LIBERTAD,2731,LA LIBERTAD,TRUJILLO,,5,10,10,SI,4,16,MUNICIPAL PROVINCIAL
617,3417,PODEMOS PERU,1,9,GRAN CHIMU - LA LIBERTAD,2731,LA LIBERTAD,GRAN CHIMU,,5,4,5,SI,1,8,MUNICIPAL PROVINCIAL
618,5293,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,14,FERREÑAFE - LAMBAYEQUE,2173,LAMBAYEQUE,FERREÑAFE,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
619,11643,RENOVACION TUMBESINA,1,17,TUMBES - TUMBES,2171,TUMBES,TUMBES,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
620,11419,PARTIDO DEMOCRATICO SOMOS PERU,1,18,ANDAHUAYLAS - APURIMAC,14,APURIMAC,ANDAHUAYLAS,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
621,11983,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,14,TUMBES - TUMBES,2173,TUMBES,TUMBES,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
622,7131,MOVIMIENTO INDEPENDIENTE LORETO - MI LORETO,1,13,MARISCAL RAMON CASTILLA - LORETO,315,LORETO,MARISCAL RAMON CASTILLA,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
623,6452,MOVIMIENTO REGIONAL OBRAS POR LA MODERNIDAD,1,18,PISCO - ICA,2244,ICA,PISCO,,5,9,9,SI,6,12,MUNICIPAL PROVINCIAL
624,11549,DEMOCRATA VERDE,1,53,LIMA - LIMA,2895,LIMA,LIMA,,5,27,26,SI,13,40,MUNICIPAL PROVINCIAL
625,3435,PODEMOS PERU,1,20,CUSCO - CUSCO,2731,CUSCO,CUSCO,,5,11,9,SI,6,14,MUNICIPAL PROVINCIAL
626,12017,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,21,CORONEL PORTILLO - UCAYALI,2173,UCAYALI,CORONEL PORTILLO,,5,11,10,SI,7,14,MUNICIPAL PROVINCIAL
627,26,PODEMOS PERU,1,17,CANCHIS - CUSCO,2731,CUSCO,CANCHIS,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
628,12033,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,7,MOHO - PUNO,2702,PUNO,MOHO,,5,4,3,SI,1,6,MUNICIPAL PROVINCIAL
629,3876,PODEMOS PERU,1,11,CAMANA - AREQUIPA,2731,AREQUIPA,CAMANA,,5,6,5,SI,1,10,MUNICIPAL PROVINCIAL
630,12045,JUNTOS POR EL DESARROLLO DE AREQUIPA,1,12,CAYLLOMA - AREQUIPA,2257,AREQUIPA,CAYLLOMA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
631,11079,FE EN EL PERU,1,10,UCAYALI - LORETO,2898,LORETO,UCAYALI,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
632,12051,RENOVACION POPULAR,1,17,HUANCAYO - JUNIN,22,JUNIN,HUANCAYO,,5,9,8,SI,1,16,MUNICIPAL PROVINCIAL
633,10608,ACCION POPULAR,2,19,ICA - ICA,4,ICA,ICA,,5,10,9,SI,5,14,MUNICIPAL PROVINCIAL
634,9505,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,1,12,SANTIAGO DE CHUCO - LA LIBERTAD,2173,LA LIBERTAD,SANTIAGO DE CHUCO,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
635,10085,PARTIDO DEMOCRATICO SOMOS PERU,1,14,OXAPAMPA - PASCO,14,PASCO,OXAPAMPA,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
636,8154,ACCION POPULAR,1,10,ILO - MOQUEGUA,4,MOQUEGUA,ILO,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
637,10553,ACCION POPULAR,1,14,PISCO - ICA,4,ICA,PISCO,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
638,10604,ACCION POPULAR,1,14,ICA - ICA,4,ICA,ICA,,5,8,6,NO,0,14,MUNICIPAL PROVINCIAL
639,9946,PARTIDO DEMOCRATICO SOMOS PERU,1,13,HUAURA - LIMA,14,LIMA,HUAURA,,5,7,6,SI,1,12,MUNICIPAL PROVINCIAL
640,11097,FE EN EL PERU,1,16,MAYNAS - LORETO,2898,LORETO,MAYNAS,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
641,12077,PARTIDO POLITICO NACIONAL PERU LIBRE,1,24,AREQUIPA - AREQUIPA,2218,AREQUIPA,AREQUIPA,,5,12,12,SI,8,16,MUNICIPAL PROVINCIAL
642,12113,MOVIMIENTO DE INTEGRACION Y REVOLUCION ANDINA,1,13,CARABAYA - PUNO,2702,PUNO,CARABAYA,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
643,8849,SI SE PUEDE CALLAO,1,22,CALLAO - CALLAO,2902,CALLAO,CALLAO,,5,12,10,SI,6,16,MUNICIPAL PROVINCIAL
644,8125,ACCION POPULAR,1,14,FERREÑAFE - LAMBAYEQUE,4,LAMBAYEQUE,FERREÑAFE,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
645,1211,MOVIMIENTO INDEPENDIENTE REIVINDIQUEMOS LORETO,1,16,ALTO AMAZONAS - LORETO,2874,LORETO,ALTO AMAZONAS,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
646,631,PARTIDO FRENTE DE LA ESPERANZA 2021,1,17,ANDAHUAYLAS - APURIMAC,2857,APURIMAC,ANDAHUAYLAS,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
647,10928,REGION PARA TODOS,1,16,HUANCABAMBA - PIURA,1411,PIURA,HUANCABAMBA,,5,9,7,SI,4,12,MUNICIPAL PROVINCIAL
648,12135,PARTIDO PATRIOTICO DEL PERU,1,10,HUAYLAS - ANCASH,2869,ANCASH,HUAYLAS,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
649,5202,ACCION POPULAR,1,11,CAMANA - AREQUIPA,4,AREQUIPA,CAMANA,,5,5,6,NO,1,10,MUNICIPAL PROVINCIAL
650,12104,MOVIMIENTO REGIONAL EL MAICITO,1,17,SANTA - ANCASH,2245,ANCASH,SANTA,,5,8,9,SI,3,14,MUNICIPAL PROVINCIAL
651,11014,REGION PARA TODOS,1,18,SULLANA - PIURA,1411,PIURA,SULLANA,,5,9,9,SI,4,14,MUNICIPAL PROVINCIAL
652,5216,ACCION POPULAR,1,10,ISLAY - AREQUIPA,4,AREQUIPA,ISLAY,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
653,997,PARTIDO POLITICO NACIONAL PERU LIBRE,1,22,CHICLAYO - LAMBAYEQUE,2218,LAMBAYEQUE,CHICLAYO,,5,11,11,SI,6,16,MUNICIPAL PROVINCIAL
654,12151,PARTIDO MORADO,1,46,LIMA - LIMA,2840,LIMA,LIMA,,5,23,23,SI,6,40,MUNICIPAL PROVINCIAL
655,5050,FE EN EL PERU,1,16,CALLAO - CALLAO,2898,CALLAO,CALLAO,,5,8,8,NO,0,16,MUNICIPAL PROVINCIAL
656,201,CAMINEMOS JUNTOS POR JUNIN,1,12,JAUJA - JUNIN,122,JUNIN,JAUJA,,5,6,6,SI,2,10,MUNICIPAL PROVINCIAL
657,12165,PARTIDO POLITICO NACIONAL PERU LIBRE,1,15,FERREÑAFE - LAMBAYEQUE,2218,LAMBAYEQUE,FERREÑAFE,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
658,7369,FE EN EL PERU,1,15,HUAURA - LIMA,2898,LIMA,HUAURA,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
659,7379,ACCION POPULAR,1,14,CAÑETE - LIMA,4,LIMA,CAÑETE,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
660,8335,FE EN EL PERU,1,14,TACNA - TACNA,2898,TACNA,TACNA,,5,8,6,NO,0,14,MUNICIPAL PROVINCIAL
661,7127,FE EN EL PERU,1,12,HUARAZ - ANCASH,2898,ANCASH,HUARAZ,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
662,7093,FE EN EL PERU,1,12,HUAMANGA - AYACUCHO,2898,AYACUCHO,HUAMANGA,,5,6,6,NO,0,12,MUNICIPAL PROVINCIAL
663,12254,PARTIDO POLITICO NACIONAL PERU LIBRE,1,8,ANTONIO RAIMONDI - ANCASH,2218,ANCASH,ANTONIO RAIMONDI,,5,4,4,SI,2,6,MUNICIPAL PROVINCIAL
664,11909,PARTIDO FRENTE DE LA ESPERANZA 2021,1,10,ANTABAMBA - APURIMAC,2857,APURIMAC,ANTABAMBA,,5,6,4,SI,4,6,MUNICIPAL PROVINCIAL
665,10729,PARTIDO FRENTE DE LA ESPERANZA 2021,1,22,TALARA - PIURA,2857,PIURA,TALARA,,5,10,12,SI,10,12,MUNICIPAL PROVINCIAL
666,10998,PARTIDO FRENTE DE LA ESPERANZA 2021,1,16,SULLANA - PIURA,2857,PIURA,SULLANA,,5,8,8,SI,2,14,MUNICIPAL PROVINCIAL
667,12286,PARTIDO POLITICO NACIONAL PERU LIBRE,1,28,SAN ROMAN - PUNO,2218,PUNO,SAN ROMAN,,5,15,13,SI,14,14,MUNICIPAL PROVINCIAL
668,12303,PARTIDO POLITICO NACIONAL PERU LIBRE,1,11,CARAVELI - AREQUIPA,2218,AREQUIPA,CARAVELI,,5,5,6,SI,3,8,MUNICIPAL PROVINCIAL
669,11364,MOVIMIENTO POLITICO REGIONAL DIGNIDAD TUMBESINA,1,6,CONTRALMIRANTE VILLAR - TUMBES,2754,TUMBES,CONTRALMIRANTE VILLAR,,5,3,3,NO,0,6,MUNICIPAL PROVINCIAL
670,12313,PARTIDO POLITICO NACIONAL PERU LIBRE,1,10,CASTILLA - AREQUIPA,2218,AREQUIPA,CASTILLA,,5,5,5,SI,2,8,MUNICIPAL PROVINCIAL
671,12363,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,DANIEL ALCIDES CARRION - PASCO,2218,PASCO,DANIEL ALCIDES CARRION,,5,6,6,SI,4,8,MUNICIPAL PROVINCIAL
672,12352,FRENTE REGIONAL DE CAJAMARCA,1,16,JAEN - CAJAMARCA,160,CAJAMARCA,JAEN,,5,8,8,SI,4,12,MUNICIPAL PROVINCIAL
673,12377,JUNTOS POR TACNA,1,20,TACNA - TACNA,2868,TACNA,TACNA,,5,11,9,SI,6,14,MUNICIPAL PROVINCIAL
674,1115,RENOVACION POPULAR,1,15,FERREÑAFE - LAMBAYEQUE,22,LAMBAYEQUE,FERREÑAFE,,5,8,7,SI,3,12,MUNICIPAL PROVINCIAL
675,11712,ACCION POPULAR,1,13,CHEPEN - LA LIBERTAD,4,LA LIBERTAD,CHEPEN,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
676,12412,PARTIDO POLITICO NACIONAL PERU LIBRE,1,17,UCAYALI - LORETO,2218,LORETO,UCAYALI,,5,9,8,SI,7,10,MUNICIPAL PROVINCIAL
677,12394,UNION REGIONAL,1,14,LAMAS - SAN MARTIN,2722,SAN MARTIN,LAMAS,,5,8,6,SI,4,10,MUNICIPAL PROVINCIAL
678,12416,RENOVACION POPULAR,1,17,CAÑETE - LIMA,22,LIMA,CAÑETE,,5,9,8,SI,5,12,MUNICIPAL PROVINCIAL
679,12345,PARTIDO DEMOCRATICO SOMOS PERU,1,21,MOYOBAMBA - SAN MARTIN,14,SAN MARTIN,MOYOBAMBA,,5,11,10,SI,9,12,MUNICIPAL PROVINCIAL
680,12425,PARTIDO MORADO,1,10,AMBO - HUANUCO,2840,HUANUCO,AMBO,,5,5,5,NO,0,10,MUNICIPAL PROVINCIAL
681,1118,RENOVACION POPULAR,1,17,LAMBAYEQUE - LAMBAYEQUE,22,LAMBAYEQUE,LAMBAYEQUE,,5,8,9,SI,3,14,MUNICIPAL PROVINCIAL
682,12457,PARTIDO MORADO,1,10,HUAMALIES - HUANUCO,2840,HUANUCO,HUAMALIES,,5,4,6,NO,0,10,MUNICIPAL PROVINCIAL
683,12443,FRENTE POPULAR AGRICOLA FIA DEL PERU,1,14,JAEN - CAJAMARCA,2901,CAJAMARCA,JAEN,,5,7,7,SI,2,12,MUNICIPAL PROVINCIAL
684,10379,AREQUIPA TRANSFORMACION,1,13,ISLAY - AREQUIPA,2313,AREQUIPA,ISLAY,,5,7,6,SI,3,10,MUNICIPAL PROVINCIAL
685,11531,ACCION POPULAR,1,20,TRUJILLO - LA LIBERTAD,4,LA LIBERTAD,TRUJILLO,,5,11,9,SI,4,16,MUNICIPAL PROVINCIAL
686,8967,PARTIDO POLITICO NACIONAL PERU LIBRE,1,20,PIURA - PIURA,2218,PIURA,PIURA,,5,11,9,SI,4,16,MUNICIPAL PROVINCIAL
687,4903,FRENTE REGIONAL DE CAJAMARCA,1,20,CAJAMARCA - CAJAMARCA,160,CAJAMARCA,CAJAMARCA,,5,10,10,SI,6,14,MUNICIPAL PROVINCIAL
688,12427,UNION REGIONAL,1,22,RIOJA - SAN MARTIN,2722,SAN MARTIN,RIOJA,,5,11,11,SI,10,12,MUNICIPAL PROVINCIAL
689,12451,PARTIDO POLITICO NACIONAL PERU LIBRE,1,12,HUANCABAMBA - PIURA,2218,PIURA,HUANCABAMBA,,5,7,5,NO,0,12,MUNICIPAL PROVINCIAL
690,12508,PARTIDO MORADO,1,14,LEONCIO PRADO - HUANUCO,2840,HUANUCO,LEONCIO PRADO,,5,8,6,SI,2,12,MUNICIPAL PROVINCIAL
691,12486,PARTIDO POLITICO NACIONAL PERU LIBRE,1,9,CARLOS FERMIN FITZCARRALD - ANCASH,2218,ANCASH,CARLOS FERMIN FITZCARRALD,,5,5,4,SI,3,6,MUNICIPAL PROVINCIAL
692,4816,PODEMOS PERU,1,23,TAMBOPATA - MADRE DE DIOS,2731,MADRE DE DIOS,TAMBOPATA,,5,12,11,SI,11,12,MUNICIPAL PROVINCIAL
693,11607,YO AREQUIPA,1,15,CASTILLA - AREQUIPA,2744,AREQUIPA,CASTILLA,,5,8,7,SI,7,8,MUNICIPAL PROVINCIAL
694,9018,PARTIDO PATRIOTICO DEL PERU,1,16,PIURA - PIURA,2869,PIURA,PIURA,,5,9,7,NO,0,16,MUNICIPAL PROVINCIAL
695,12493,ALIANZA POR NUESTRO DESARROLLO,1,12,LUCANAS - AYACUCHO,2710,AYACUCHO,LUCANAS,,5,7,5,SI,2,10,MUNICIPAL PROVINCIAL
696,8544,CONTIGO REGION,1,18,TALARA - PIURA,2862,PIURA,TALARA,,5,10,8,SI,6,12,MUNICIPAL PROVINCIAL
