,idPlanGobierno,idOrganizacionPolitica,txOrganizacionPolitica,idTipoEleccion,txTipoEleccion,idJuradoElectoral,txJuradoElectoral,txRutaCompleto,txRutaResumen,txTipoPlan,txCodExpedienteExt,idEstadoLista,txEstadoLista,nuCantidadCandidatos,txUbigeo,txDistritoElectoral,txRegion,txProvincia,txDistrito
0,27062,4,ACCION POPULAR,4,REGIONAL,1678,HUANCAVELICA,https://mpesije.jne.gob.pe/docs/09404ecb-ef66-4381-86f6-8ae44caa398b.pdf,https://mpesije.jne.gob.pe/docs/f5d77bf3-6dd8-4f98-943c-9c85a29aad28.pdf,,ERM.2022015904,158,INSCRITO,24,80000,,HUANCAVELICA,,
1,20786,4,ACCION POPULAR,4,REGIONAL,1709,MOYOBAMBA,https://mpesije.jne.gob.pe/docs/21596036-f27e-4eb5-b1da-9a11ec670cff.pdf,https://mpesije.jne.gob.pe/docs/d95d3941-621b-40a0-9795-0cbd5e24b04b.pdf,,ERM.2022014541,158,INSCRITO,32,210000,,SAN MARTIN,,
2,26283,4,ACCION POPULAR,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/cc0ad0ab-04a6-459b-a399-cc40c62d0cca.pdf,https://mpesije.jne.gob.pe/docs/44eb1c73-1b09-4e8e-be65-8420720cb892.pdf,,ERM.2022016647,152,IMPROCEDENTE,22,160000,,MADRE DE DIOS,,
3,26484,4,ACCION POPULAR,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/8c90c97f-b936-4e6c-a6be-f02ee6b74895.pdf,https://mpesije.jne.gob.pe/docs/89ca69d7-7f8c-414e-9a65-6a96299ae2da.pdf,,ERM.2022017211,158,INSCRITO,36,120000,,LA LIBERTAD,,
4,27420,4,ACCION POPULAR,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/fcb198a5-a36e-4487-8a9b-eec6eb97a209.pdf,https://mpesije.jne.gob.pe/docs/9c00f708-6a84-42bc-8b8d-1a13ea4b3b5e.pdf,,ERM.2022015057,152,IMPROCEDENTE,28,110000,,JUNIN,,
5,28711,4,ACCION POPULAR,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/0f865f0a-31e3-46f7-bad3-3d3c3900cf6b.pdf,https://mpesije.jne.gob.pe/docs/2a972bfc-8a0d-49f4-af5e-db8868ca6597.pdf,,ERM.2022018419,152,IMPROCEDENTE,52,20000,,ANCASH,,
6,25827,4,ACCION POPULAR,4,REGIONAL,1646,ABANCAY,https://mpesije.jne.gob.pe/docs/30d31a14-75f2-4b64-b68b-fcaa63986249.pdf,https://mpesije.jne.gob.pe/docs/d26e1fa6-3a14-4e19-b7df-685be7641596.pdf,,ERM.2022018103,158,INSCRITO,24,30000,,APURIMAC,,
7,28692,4,ACCION POPULAR,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/06efe8c4-7f84-46ed-8072-319a9e97776b.pdf,https://mpesije.jne.gob.pe/docs/7d65eb32-8c4c-45e6-b098-ba823b5fe016.pdf,,ERM.2022009024,158,INSCRITO,24,250000,,UCAYALI,,
8,22811,4,ACCION POPULAR,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/0b0306d9-79a0-4223-87ee-ab66633b4931.pdf,https://mpesije.jne.gob.pe/docs/f3e2be0c-6abb-46f5-b9ca-96284a3e6123.pdf,,ERM.2022015841,158,INSCRITO,22,170000,,MOQUEGUA,,
9,29087,2856,ALIANZA GOBIERNO UNIDAD Y ACCION,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/72095b8b-5e22-44ed-b5d2-f6cbf134e12b.pdf,https://mpesije.jne.gob.pe/docs/262faa43-8555-4f96-9668-83309e2e56dd.pdf,,ERM.2022007521,158,INSCRITO,52,20000,,ANCASH,,
10,26882,2809,ALIANZA LIBERTAD MADREDIOSENSE,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/1b37b9f0-59a1-4ab9-a1c6-536186f6001f.pdf,https://mpesije.jne.gob.pe/docs/75ce5101-bea8-40f2-b6e5-01420b794650.pdf,,ERM.2022008156,158,INSCRITO,22,160000,,MADRE DE DIOS,,
11,29269,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1678,HUANCAVELICA,https://mpesije.jne.gob.pe/docs/d72e3a3e-3f0a-4370-a783-ca3aa006c4fd.pdf,https://mpesije.jne.gob.pe/docs/7feda762-5960-4c10-8b51-e8d4346cd050.pdf,,ERM.2022008656,158,INSCRITO,24,80000,,HUANCAVELICA,,
12,28424,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1676,HUAMANGA,https://mpesije.jne.gob.pe/docs/4ad36a44-43b3-489b-bb83-135023e98f6f.pdf,https://mpesije.jne.gob.pe/docs/bae7f1ad-2168-4a53-b7a3-c28072e51123.pdf,,ERM.2022009719,158,INSCRITO,36,50000,,AYACUCHO,,
13,27189,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1671,CUSCO,https://mpesije.jne.gob.pe/docs/7f8c2df5-2a4b-415e-a0e6-a068388472d3.pdf,https://mpesije.jne.gob.pe/docs/611a6b78-4758-48e5-9902-a3e665a07bfb.pdf,,ERM.2022009671,158,INSCRITO,46,70000,,CUSCO,,
14,27297,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1670,CORONEL PORTILLO,https://mpesije.jne.gob.pe/docs/4a3a3ce8-49a4-40c1-a486-86748f06a3cd.pdf,https://mpesije.jne.gob.pe/docs/1054b216-4931-4b31-89a2-87bc110f2968.pdf,,ERM.2022009075,158,INSCRITO,24,250000,,UCAYALI,,
15,27490,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1646,ABANCAY,https://mpesije.jne.gob.pe/docs/bd6c60a2-09c5-49fa-a9bf-2c4cd3c5ab19.pdf,https://mpesije.jne.gob.pe/docs/9923b757-5ba8-41c8-81b9-bbc207677090.pdf,,ERM.2022014597,158,INSCRITO,24,30000,,APURIMAC,,
16,28151,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1715,PIURA,https://mpesije.jne.gob.pe/docs/d3c3afa6-2b7a-46dc-81b1-edc88cd641b7.pdf,https://mpesije.jne.gob.pe/docs/3d79519b-2980-4c51-9a3d-267c9882a164.pdf,,ERM.2022012547,158,INSCRITO,24,190000,,PIURA,,
17,28838,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1718,PUNO,https://mpesije.jne.gob.pe/docs/294897f5-7f32-4e24-bc1b-d1ef6f698096.pdf,https://mpesije.jne.gob.pe/docs/9d70e614-f934-4922-bec4-056bb198f1cc.pdf,,ERM.2022013946,158,INSCRITO,40,200000,,PUNO,,
18,27112,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1664,CHACHAPOYAS,https://mpesije.jne.gob.pe/docs/f186822d-f18e-4915-8dbc-c5519ee4fba2.pdf,https://mpesije.jne.gob.pe/docs/9f1d7e4f-cfef-40b7-ae12-ccd4f97f6e13.pdf,,ERM.2022010950,158,INSCRITO,22,10000,,AMAZONAS,,
19,28155,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1729,TACNA,https://mpesije.jne.gob.pe/docs/12fe892a-76ab-4385-a546-ab55b5c406a4.pdf,https://mpesije.jne.gob.pe/docs/4e4ca4a6-5124-4fc6-92d8-d2f9137eaa2b.pdf,,ERM.2022014583,158,INSCRITO,22,220000,,TACNA,,
20,29503,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1730,TAMBOPATA,https://mpesije.jne.gob.pe/docs/4152b274-779e-446c-8b6d-f798cd35e365.pdf,https://mpesije.jne.gob.pe/docs/d50e3355-cac5-4791-94e5-a969af3a832a.pdf,,ERM.2022010683,158,INSCRITO,22,160000,,MADRE DE DIOS,,
21,28945,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1666,CHICLAYO,https://mpesije.jne.gob.pe/docs/63284157-fffa-4d93-8ec9-8137476b5fad.pdf,https://mpesije.jne.gob.pe/docs/cc81de9b-d95b-432f-8c70-fdce4110e085.pdf,,ERM.2022009759,158,INSCRITO,22,130000,,LAMBAYEQUE,,
22,29099,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1734,TUMBES,https://mpesije.jne.gob.pe/docs/456f621a-d902-42a2-8ce9-66461c449487.pdf,https://mpesije.jne.gob.pe/docs/632a537d-85d4-4f35-a94a-468c8e604498.pdf,,ERM.2022005719,158,INSCRITO,16,230000,,TUMBES,,
23,28774,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1733,TRUJILLO,https://mpesije.jne.gob.pe/docs/0690f333-becc-4d62-8a52-742052c74b5f.pdf,https://mpesije.jne.gob.pe/docs/38617503-dcde-4f95-abe7-7a2c6a32a6fc.pdf,,ERM.2022018070,158,INSCRITO,36,120000,,LA LIBERTAD,,
24,27651,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1709,MOYOBAMBA,https://mpesije.jne.gob.pe/docs/092b4a8c-4148-424d-80bf-714db580b1d2.pdf,https://mpesije.jne.gob.pe/docs/eb65f2bd-25b9-45c6-9370-367c730ba8bb.pdf,,ERM.2022008516,158,INSCRITO,32,210000,,SAN MARTIN,,
25,29364,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/be1a0fc4-4ea7-41f0-a327-4a37ba8ba083.pdf,https://mpesije.jne.gob.pe/docs/188d6f4d-c152-4e14-83d5-3b83e5d53335.pdf,,ERM.2022017827,158,INSCRITO,30,40000,,AREQUIPA,,
26,27274,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1707,MAYNAS,https://mpesije.jne.gob.pe/docs/866cd65a-4438-4b5f-afc8-6c6e149e2c3d.pdf,https://mpesije.jne.gob.pe/docs/872740ef-86ae-453a-a4d9-430c87306dc8.pdf,,ERM.2022015726,158,INSCRITO,34,150000,,LORETO,,
27,29084,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1679,HUANCAYO,https://mpesije.jne.gob.pe/docs/2a87cadb-95fe-4fa0-b8c8-e3075a1ab006.pdf,https://mpesije.jne.gob.pe/docs/ce34d4ee-0c2d-4f57-ac93-8503a3bc5b2e.pdf,,ERM.2022010890,158,INSCRITO,28,110000,,JUNIN,,
28,29364,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/be1a0fc4-4ea7-41f0-a327-4a37ba8ba083.pdf,https://mpesije.jne.gob.pe/docs/188d6f4d-c152-4e14-83d5-3b83e5d53335.pdf,,ERM.2022018123,147,RECIBIDO,30,40000,,AREQUIPA,,
29,29530,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1682,HUARAZ,https://mpesije.jne.gob.pe/docs/e779a9b7-3f1a-4d86-82d7-2bb2577d8ecd.pdf,https://mpesije.jne.gob.pe/docs/0b10176d-f1d9-4bf3-b340-5d19650d2422.pdf,,ERM.2022014383,152,IMPROCEDENTE,52,20000,,ANCASH,,
30,27854,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1656,CAJAMARCA,https://mpesije.jne.gob.pe/docs/8b0a7acb-7233-4257-a4f4-e887ae949948.pdf,https://mpesije.jne.gob.pe/docs/8ff95f41-deed-4287-99ae-813270d751b2.pdf,,ERM.2022015497,158,INSCRITO,40,60000,,CAJAMARCA,,
31,29454,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1657,CALLAO,https://mpesije.jne.gob.pe/docs/07d87e5c-92b3-4de6-a71b-e072f302f397.pdf,https://mpesije.jne.gob.pe/docs/9ff87fac-42b5-4166-b461-c8bdcc0da274.pdf,,ERM.2022008481,158,INSCRITO,20,240000,,CALLAO,,
32,28589,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1685,HUAURA,https://mpesije.jne.gob.pe/docs/1632dad2-4408-461c-b5e0-ba87a0c19027.pdf,https://mpesije.jne.gob.pe/docs/db1a246a-7951-481b-88ea-869f99259e1a.pdf,,ERM.2022013782,158,INSCRITO,28,140000,,LIMA,,
33,29517,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1688,ICA,https://mpesije.jne.gob.pe/docs/ad7bf61b-637b-458e-a96e-90ea4c2ee558.pdf,https://mpesije.jne.gob.pe/docs/f4733651-217d-45dc-b316-826f3d674b45.pdf,,ERM.2022009327,158,INSCRITO,24,100000,,ICA,,
34,28175,1257,ALIANZA PARA EL PROGRESO,4,REGIONAL,1705,MARISCAL NIETO,https://mpesije.jne.gob.pe/docs/e076f2c4-ce7c-4c2a-bee2-a6859138bf34.pdf,https://mpesije.jne.gob.pe/docs/285b44dc-da2d-4d99-ae5a-398590391be7.pdf,,ERM.2022010061,158,INSCRITO,22,170000,,MOQUEGUA,,
35,29470,2710,ALIANZA POR NUESTRO DESARROLLO,4,REGIONAL,1676,HUAMANGA,https://mpesije.jne.gob.pe/docs/c0dc7704-2f3c-4931-b08f-b5e4aa0d24c2.pdf,https://mpesije.jne.gob.pe/docs/038321b8-6bf7-4530-a92a-006fa5cd6868.pdf,,ERM.2022016143,158,INSCRITO,36,50000,,AYACUCHO,,
36,27157,2261,AREQUIPA - UNIDOS POR EL GRAN CAMBIO,4,REGIONAL,1650,AREQUIPA,https://mpesije.jne.gob.pe/docs/47aaa3f0-0116-4ca6-a269-54391f98712f.pdf,https://mpesije.jne.gob.pe/docs/f1dffd67-9d34-465a-97c1-cdc09d192ba6.pdf,,ERM.2022016197,158,INSCRITO,30,40000,,AREQUIPA,,
