,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,nulos_y_blancos,ubigeo_reniec,departamento,provincia,distrito
435,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,4,4,45,00000027.jpg,8.789,6.303,12/10/2022,12:30 h,100.0000,40502,202,40502,AREQUIPA,CASTILLA,ANDAGUA
436,26,MOVIMIENTO REGIONAL REVALORA,,100.0,4,4,17,00000026.jpg,3.32,2.381,12/10/2022,12:30 h,100.0000,40502,202,40502,AREQUIPA,CASTILLA,ANDAGUA
437,29,FUERZA AREQUIPEÑA,,100.0,4,4,13,00000029.jpg,2.539,1.821,12/10/2022,12:30 h,100.0000,40502,202,40502,AREQUIPA,CASTILLA,ANDAGUA
438,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,4,4,4,00000008.jpg,0.781,0.56,12/10/2022,12:30 h,100.0000,40502,202,40502,AREQUIPA,CASTILLA,ANDAGUA
439,28,YO AREQUIPA,,100.0,5,5,91,00000028.jpg,20.495,14.992,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
440,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,5,5,72,00000031.jpg,16.216,11.862,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
441,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,5,5,78,00000027.jpg,17.568,12.85,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
442,29,FUERZA AREQUIPEÑA,,100.0,5,5,103,00000029.jpg,23.198,16.969,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
443,4,ALIANZA PARA EL PROGRESO,,100.0,5,5,44,00000004.jpg,9.91,7.249,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
444,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,5,5,35,00000008.jpg,7.883,5.766,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
445,26,MOVIMIENTO REGIONAL REVALORA,,100.0,5,5,21,00000026.jpg,4.73,3.46,12/10/2022,12:30 h,100.0000,40506,163,40506,AREQUIPA,CASTILLA,CHOCO
446,26,MOVIMIENTO REGIONAL REVALORA,,100.0,2,2,8,00000026.jpg,2.837,2.036,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
447,4,ALIANZA PARA EL PROGRESO,,100.0,2,2,18,00000004.jpg,6.383,4.58,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
448,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,2,2,22,00000027.jpg,7.801,5.598,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
449,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,2,2,44,00000031.jpg,15.603,11.196,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
450,28,YO AREQUIPA,,100.0,2,2,47,00000028.jpg,16.667,11.959,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
451,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,2,2,89,00000008.jpg,31.56,22.646,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
452,29,FUERZA AREQUIPEÑA,,100.0,2,2,54,00000029.jpg,19.149,13.74,12/10/2022,12:30 h,100.0000,40508,111,40508,AREQUIPA,CASTILLA,MACHAGUAY
453,28,YO AREQUIPA,,100.0,1,1,37,00000028.jpg,20.787,16.372,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
454,29,FUERZA AREQUIPEÑA,,100.0,1,1,24,00000029.jpg,13.483,10.619,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
455,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,1,1,23,00000031.jpg,12.921,10.177,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
456,4,ALIANZA PARA EL PROGRESO,,100.0,1,1,40,00000004.jpg,22.472,17.699,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
457,26,MOVIMIENTO REGIONAL REVALORA,,100.0,1,1,1,00000026.jpg,0.562,0.442,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
458,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,1,1,8,00000027.jpg,4.494,3.54,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
459,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,1,1,45,00000008.jpg,25.281,19.912,12/10/2022,12:30 h,100.0000,40513,48,40513,AREQUIPA,CASTILLA,UÑON
460,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,3,3,149,00000031.jpg,52.65,33.559,12/10/2022,12:30 h,100.0000,40604,161,40604,AREQUIPA,CONDESUYOS,CHICHAS
461,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,3,3,55,00000027.jpg,19.435,12.387,12/10/2022,12:30 h,100.0000,40604,161,40604,AREQUIPA,CONDESUYOS,CHICHAS
462,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,3,3,43,00000032.jpg,15.194,9.685,12/10/2022,12:30 h,100.0000,40604,161,40604,AREQUIPA,CONDESUYOS,CHICHAS
463,28,YO AREQUIPA,,100.0,3,3,34,00000028.jpg,12.014,7.658,12/10/2022,12:30 h,100.0000,40604,161,40604,AREQUIPA,CONDESUYOS,CHICHAS
464,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,3,3,2,00000002.jpg,0.707,0.45,12/10/2022,12:30 h,100.0000,40604,161,40604,AREQUIPA,CONDESUYOS,CHICHAS
465,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,3,3,121,00000031.jpg,31.842,23.314,12/10/2022,12:30 h,100.0000,40605,139,40605,AREQUIPA,CONDESUYOS,IRAY
466,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,3,3,72,00000032.jpg,18.947,13.873,12/10/2022,12:30 h,100.0000,40605,139,40605,AREQUIPA,CONDESUYOS,IRAY
467,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,3,3,4,00000002.jpg,1.053,0.771,12/10/2022,12:30 h,100.0000,40605,139,40605,AREQUIPA,CONDESUYOS,IRAY
468,28,YO AREQUIPA,,100.0,3,3,127,00000028.jpg,33.421,24.47,12/10/2022,12:30 h,100.0000,40605,139,40605,AREQUIPA,CONDESUYOS,IRAY
469,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,3,3,56,00000027.jpg,14.737,10.79,12/10/2022,12:30 h,100.0000,40605,139,40605,AREQUIPA,CONDESUYOS,IRAY
470,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,6,6,151,00000031.jpg,24.121,14.519,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
471,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,6,6,76,00000032.jpg,12.141,7.308,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
472,28,YO AREQUIPA,,100.0,6,6,59,00000028.jpg,9.425,5.673,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
473,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,6,6,311,00000027.jpg,49.681,29.904,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
474,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,6,6,16,00000011.jpg,2.556,1.538,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
475,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,6,6,8,00000007.jpg,1.278,0.769,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
476,26,MOVIMIENTO REGIONAL REVALORA,,100.0,6,6,5,00000026.jpg,0.799,0.481,12/10/2022,12:30 h,100.0000,40802,414,40802,AREQUIPA,LA UNION,ALCA
477,31,"AREQUIPA, TRADICION Y FUTURO",,100.0,8,8,200,00000031.jpg,29.07,17.212,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
478,32,JUNTOS POR EL DESARROLLO DE AREQUIPA,,100.0,8,8,197,00000032.jpg,28.634,16.954,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
479,26,MOVIMIENTO REGIONAL REVALORA,,100.0,8,8,4,00000026.jpg,0.581,0.344,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
480,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,8,8,8,00000007.jpg,1.163,0.688,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
481,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,8,8,30,00000011.jpg,4.36,2.582,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
482,28,YO AREQUIPA,,100.0,8,8,80,00000028.jpg,11.628,6.885,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
483,27,MOVIMIENTO REGIONAL AREQUIPA AVANCEMOS,,100.0,8,8,169,00000027.jpg,24.564,14.544,12/10/2022,12:30 h,100.0000,40806,474,40806,AREQUIPA,LA UNION,PUYCA
484,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,6,6,33,00000002.jpg,5.357,2.867,12/10/2022,12:30 h,100.0000,50506,535,50506,AYACUCHO,LUCANAS,CHAVIÑA
485,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,6,6,46,00000008.jpg,7.468,3.997,12/10/2022,12:30 h,100.0000,50506,535,50506,AYACUCHO,LUCANAS,CHAVIÑA
486,5,JUNTOS POR EL PERU,,100.0,6,6,5,00000005.jpg,0.812,0.434,12/10/2022,12:30 h,100.0000,50506,535,50506,AYACUCHO,LUCANAS,CHAVIÑA
487,35,ALIANZA POR NUESTRO DESARROLLO,,100.0,6,6,103,00000035.jpg,16.721,8.949,12/10/2022,12:30 h,100.0000,50506,535,50506,AYACUCHO,LUCANAS,CHAVIÑA
488,36,MOVIMIENTO REGIONAL AGUA,,100.0,6,6,347,00000036.jpg,56.331,30.148,12/10/2022,12:30 h,100.0000,50506,535,50506,AYACUCHO,LUCANAS,CHAVIÑA
489,37,MOVIMIENTO REGIONAL WARI LLAQTA,,100.0,6,6,82,00000037.jpg,13.312,7.124,12/10/2022,12:30 h,100.0000,50506,535,50506,AYACUCHO,LUCANAS,CHAVIÑA
490,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,156,00000002.jpg,32.911,19.822,12/10/2022,12:30 h,100.0000,50514,313,50514,AYACUCHO,LUCANAS,LLAUTA
491,36,MOVIMIENTO REGIONAL AGUA,,100.0,4,4,121,00000036.jpg,25.527,15.375,12/10/2022,12:30 h,100.0000,50514,313,50514,AYACUCHO,LUCANAS,LLAUTA
492,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,4,4,2,00000008.jpg,0.422,0.254,12/10/2022,12:30 h,100.0000,50514,313,50514,AYACUCHO,LUCANAS,LLAUTA
493,35,ALIANZA POR NUESTRO DESARROLLO,,100.0,4,4,57,00000035.jpg,12.025,7.243,12/10/2022,12:30 h,100.0000,50514,313,50514,AYACUCHO,LUCANAS,LLAUTA
494,5,JUNTOS POR EL PERU,,100.0,4,4,94,00000005.jpg,19.831,11.944,12/10/2022,12:30 h,100.0000,50514,313,50514,AYACUCHO,LUCANAS,LLAUTA
495,37,MOVIMIENTO REGIONAL WARI LLAQTA,,100.0,4,4,44,00000037.jpg,9.283,5.591,12/10/2022,12:30 h,100.0000,50514,313,50514,AYACUCHO,LUCANAS,LLAUTA
496,5,JUNTOS POR EL PERU,,100.0,10,10,74,00000005.jpg,8.241,4.571,12/10/2022,12:30 h,100.0000,50520,721,50520,AYACUCHO,LUCANAS,SANCOS
497,35,ALIANZA POR NUESTRO DESARROLLO,,100.0,10,10,225,00000035.jpg,25.056,13.897,12/10/2022,12:30 h,100.0000,50520,721,50520,AYACUCHO,LUCANAS,SANCOS
498,37,MOVIMIENTO REGIONAL WARI LLAQTA,,100.0,10,10,447,00000037.jpg,49.777,27.61,12/10/2022,12:30 h,100.0000,50520,721,50520,AYACUCHO,LUCANAS,SANCOS
499,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,10,10,25,00000002.jpg,2.784,1.544,12/10/2022,12:30 h,100.0000,50520,721,50520,AYACUCHO,LUCANAS,SANCOS
500,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,10,10,10,00000008.jpg,1.114,0.618,12/10/2022,12:30 h,100.0000,50520,721,50520,AYACUCHO,LUCANAS,SANCOS
501,36,MOVIMIENTO REGIONAL AGUA,,100.0,10,10,117,00000036.jpg,13.029,7.227,12/10/2022,12:30 h,100.0000,50520,721,50520,AYACUCHO,LUCANAS,SANCOS
502,34,MOVIMIENTO REGIONAL GANA AYACUCHO,,100.0,6,6,200,00000034.jpg,23.641,15.823,12/10/2022,12:30 h,100.0000,50612,418,50612,AYACUCHO,PARINACOCHAS,PUYUSCA
503,35,ALIANZA POR NUESTRO DESARROLLO,,100.0,6,6,367,00000035.jpg,43.381,29.035,12/10/2022,12:30 h,100.0000,50612,418,50612,AYACUCHO,PARINACOCHAS,PUYUSCA
504,36,MOVIMIENTO REGIONAL AGUA,,100.0,6,6,279,00000036.jpg,32.979,22.073,12/10/2022,12:30 h,100.0000,50612,418,50612,AYACUCHO,PARINACOCHAS,PUYUSCA
505,37,MOVIMIENTO REGIONAL WARI LLAQTA,,100.0,2,2,9,00000037.jpg,5.325,3.75,12/10/2022,12:30 h,100.0000,51003,71,51003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
506,35,ALIANZA POR NUESTRO DESARROLLO,,100.0,2,2,46,00000035.jpg,27.219,19.167,12/10/2022,12:30 h,100.0000,51003,71,51003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
507,4,ALIANZA PARA EL PROGRESO,,100.0,2,2,30,00000004.jpg,17.751,12.5,12/10/2022,12:30 h,100.0000,51003,71,51003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
508,34,MOVIMIENTO REGIONAL GANA AYACUCHO,,100.0,2,2,24,00000034.jpg,14.201,10.0,12/10/2022,12:30 h,100.0000,51003,71,51003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
509,36,MOVIMIENTO REGIONAL AGUA,,100.0,2,2,60,00000036.jpg,35.503,25.0,12/10/2022,12:30 h,100.0000,51003,71,51003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
510,38,CAJAMARCA SIEMPRE VERDE,,100.0,85,85,4430,00000038.jpg,31.609,22.85,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
511,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,85,85,4289,00000007.jpg,30.603,22.123,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
512,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,85,85,3450,00000002.jpg,24.616,17.795,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
513,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,85,85,1088,00000039.jpg,7.763,5.612,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
514,4,ALIANZA PARA EL PROGRESO,,100.0,85,85,519,00000004.jpg,3.703,2.677,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
515,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,85,85,204,00000011.jpg,1.456,1.052,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
516,3,RENOVACION POPULAR,,100.0,85,85,35,00000003.jpg,0.25,0.181,12/10/2022,12:30 h,100.0000,60105,5372,60105,CAJAMARCA,CAJAMARCA,ENCAÑADA
517,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,42,42,204,00000039.jpg,3.727,2.203,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
518,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,42,42,828,00000007.jpg,15.126,8.942,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
519,4,ALIANZA PARA EL PROGRESO,,100.0,42,42,570,00000004.jpg,10.413,6.156,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
520,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,42,42,1355,00000011.jpg,24.753,14.633,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
521,38,CAJAMARCA SIEMPRE VERDE,,100.0,42,42,1747,00000038.jpg,31.915,18.866,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
522,3,RENOVACION POPULAR,,100.0,42,42,472,00000003.jpg,8.623,5.097,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
523,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,42,42,298,00000002.jpg,5.444,3.218,12/10/2022,12:30 h,100.0000,60106,3786,60106,CAJAMARCA,CAJAMARCA,JESUS
524,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,15,15,538,00000039.jpg,20.511,13.841,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
525,38,CAJAMARCA SIEMPRE VERDE,,100.0,15,15,1053,00000038.jpg,40.145,27.09,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
526,4,ALIANZA PARA EL PROGRESO,,100.0,15,15,109,00000004.jpg,4.156,2.804,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
527,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,15,15,371,00000007.jpg,14.144,9.545,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
528,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,15,15,498,00000002.jpg,18.986,12.812,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
529,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,15,15,27,00000011.jpg,1.029,0.695,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
530,3,RENOVACION POPULAR,,100.0,15,15,27,00000003.jpg,1.029,0.695,12/10/2022,12:30 h,100.0000,60108,1264,60108,CAJAMARCA,CAJAMARCA,LLACANORA
531,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,33,33,1035,00000007.jpg,22.068,15.957,12/10/2022,12:30 h,100.0000,60203,1796,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA
532,4,ALIANZA PARA EL PROGRESO,,100.0,33,33,124,00000004.jpg,2.644,1.912,12/10/2022,12:30 h,100.0000,60203,1796,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA
533,1,ACCION POPULAR,,100.0,33,33,76,00000001.jpg,1.62,1.172,12/10/2022,12:30 h,100.0000,60203,1796,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA
534,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,33,33,1720,00000039.jpg,36.674,26.519,12/10/2022,12:30 h,100.0000,60203,1796,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA
535,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,33,33,1735,00000002.jpg,36.994,26.75,12/10/2022,12:30 h,100.0000,60203,1796,60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA
536,1,ACCION POPULAR,,100.0,9,9,89,00000001.jpg,6.326,4.643,12/10/2022,12:30 h,100.0000,60403,510,60403,CAJAMARCA,CONTUMAZA,CHILETE
537,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,9,9,341,00000002.jpg,24.236,17.788,12/10/2022,12:30 h,100.0000,60403,510,60403,CAJAMARCA,CONTUMAZA,CHILETE
538,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,445,00000004.jpg,31.628,23.213,12/10/2022,12:30 h,100.0000,60403,510,60403,CAJAMARCA,CONTUMAZA,CHILETE
539,38,CAJAMARCA SIEMPRE VERDE,,100.0,9,9,484,00000038.jpg,34.399,25.248,12/10/2022,12:30 h,100.0000,60403,510,60403,CAJAMARCA,CONTUMAZA,CHILETE
540,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,9,9,48,00000039.jpg,3.412,2.504,12/10/2022,12:30 h,100.0000,60403,510,60403,CAJAMARCA,CONTUMAZA,CHILETE
541,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,25,25,1390,00000039.jpg,39.377,26.001,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
542,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,25,25,285,00000011.jpg,8.074,5.331,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
543,3,RENOVACION POPULAR,,100.0,25,25,16,00000003.jpg,0.453,0.299,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
544,38,CAJAMARCA SIEMPRE VERDE,,100.0,25,25,38,00000038.jpg,1.076,0.711,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
545,4,ALIANZA PARA EL PROGRESO,,100.0,25,25,97,00000004.jpg,2.748,1.814,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
546,1,ACCION POPULAR,,100.0,25,25,66,00000001.jpg,1.87,1.235,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
547,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,25,25,1638,00000002.jpg,46.402,30.64,12/10/2022,12:30 h,96.1538,60805,1816,60805,CAJAMARCA,JAEN,POMAHUACA
548,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,40,00000004.jpg,5.97,2.181,12/10/2022,12:30 h,100.0000,61003,1164,61003,CAJAMARCA,SAN MIGUEL,LA FLORIDA
549,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,9,9,66,00000011.jpg,9.851,3.599,12/10/2022,12:30 h,100.0000,61003,1164,61003,CAJAMARCA,SAN MIGUEL,LA FLORIDA
550,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,9,9,200,00000002.jpg,29.851,10.905,12/10/2022,12:30 h,100.0000,61003,1164,61003,CAJAMARCA,SAN MIGUEL,LA FLORIDA
551,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,9,9,345,00000039.jpg,51.493,18.811,12/10/2022,12:30 h,100.0000,61003,1164,61003,CAJAMARCA,SAN MIGUEL,LA FLORIDA
552,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,9,9,19,00000007.jpg,2.836,1.036,12/10/2022,12:30 h,100.0000,61003,1164,61003,CAJAMARCA,SAN MIGUEL,LA FLORIDA
553,4,ALIANZA PARA EL PROGRESO,,100.0,4,4,19,00000004.jpg,5.74,1.923,12/10/2022,12:30 h,100.0000,61005,657,61005,CAJAMARCA,SAN MIGUEL,NANCHOC
554,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,4,4,230,00000002.jpg,69.486,23.279,12/10/2022,12:30 h,100.0000,61005,657,61005,CAJAMARCA,SAN MIGUEL,NANCHOC
555,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,4,4,12,00000011.jpg,3.625,1.215,12/10/2022,12:30 h,100.0000,61005,657,61005,CAJAMARCA,SAN MIGUEL,NANCHOC
556,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,4,4,2,00000007.jpg,0.604,0.202,12/10/2022,12:30 h,100.0000,61005,657,61005,CAJAMARCA,SAN MIGUEL,NANCHOC
557,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,4,4,68,00000039.jpg,20.544,6.883,12/10/2022,12:30 h,100.0000,61005,657,61005,CAJAMARCA,SAN MIGUEL,NANCHOC
558,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,10,10,134,00000011.jpg,12.5,6.569,12/10/2022,12:30 h,100.0000,61006,968,61006,CAJAMARCA,SAN MIGUEL,NIEPOS
559,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,10,10,46,00000007.jpg,4.291,2.255,12/10/2022,12:30 h,100.0000,61006,968,61006,CAJAMARCA,SAN MIGUEL,NIEPOS
560,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,10,10,302,00000039.jpg,28.172,14.804,12/10/2022,12:30 h,100.0000,61006,968,61006,CAJAMARCA,SAN MIGUEL,NIEPOS
561,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,10,10,572,00000002.jpg,53.358,28.039,12/10/2022,12:30 h,100.0000,61006,968,61006,CAJAMARCA,SAN MIGUEL,NIEPOS
562,4,ALIANZA PARA EL PROGRESO,,100.0,10,10,18,00000004.jpg,1.679,0.882,12/10/2022,12:30 h,100.0000,61006,968,61006,CAJAMARCA,SAN MIGUEL,NIEPOS
563,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,10,10,512,00000002.jpg,36.598,23.422,12/10/2022,12:30 h,100.0000,61010,787,61010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
564,11,PARTIDO FRENTE DE LA ESPERANZA 2021,,100.0,10,10,391,00000011.jpg,27.949,17.887,12/10/2022,12:30 h,100.0000,61010,787,61010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
565,7,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,,100.0,10,10,26,00000007.jpg,1.858,1.189,12/10/2022,12:30 h,100.0000,61010,787,61010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
566,4,ALIANZA PARA EL PROGRESO,,100.0,10,10,17,00000004.jpg,1.215,0.778,12/10/2022,12:30 h,100.0000,61010,787,61010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
567,39,FRENTE REGIONAL DE CAJAMARCA,,100.0,10,10,453,00000039.jpg,32.38,20.723,12/10/2022,12:30 h,100.0000,61010,787,61010,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA
