,C_CODI_AGP,AGRUPACION,IMAGENAGRUPACION,PORC_AVANCE_ACTA,ACTAS_COMPUTADA,TOTAL_MESAS,TOTAL_VOTOS,NLISTA,POR_VALIDOS,POR_EMITIDOS,fecha,hora,avance,ubigeo,ubigeo_reniec,departamento,provincia,distrito
7781,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,99,99,"1,361",00000008.jpg,7.156,6.288,10/10/2022,10:52 h,100.0000,110701,110701,JUNIN,SATIPO,SATIPO
7782,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,99,99,"2,651",00000061.jpg,13.938,12.248,10/10/2022,10:52 h,100.0000,110701,110701,JUNIN,SATIPO,SATIPO
7783,4,ALIANZA PARA EL PROGRESO,,100.0,99,99,"3,085",00000004.jpg,16.22,14.253,10/10/2022,10:52 h,100.0000,110701,110701,JUNIN,SATIPO,SATIPO
7784,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,99,99,"3,251",00000063.jpg,17.093,15.02,10/10/2022,10:52 h,100.0000,110701,110701,JUNIN,SATIPO,SATIPO
7785,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,99,99,"6,484",00000060.jpg,34.09,29.956,10/10/2022,10:52 h,100.0000,110701,110701,JUNIN,SATIPO,SATIPO
7786,9,PODEMOS PERU,,100.0,13,13,20,00000009.jpg,0.794,0.686,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7787,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,13,13,22,00000002.jpg,0.873,0.755,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7788,6,FUERZA POPULAR,,100.0,13,13,25,00000006.jpg,0.992,0.858,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7789,64,CORAZON PATRIOTA,,100.0,13,13,32,00000064.jpg,1.27,1.098,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7790,62,JUNIN RENACE,,100.0,13,13,78,00000062.jpg,3.096,2.677,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7791,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,13,13,319,00000063.jpg,12.664,10.947,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7792,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,13,13,363,00000061.jpg,14.41,12.457,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7793,4,ALIANZA PARA EL PROGRESO,,100.0,13,13,434,00000004.jpg,17.229,14.894,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7794,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,13,13,450,00000008.jpg,17.864,15.443,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7795,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,13,13,776,00000060.jpg,30.806,26.63,10/10/2022,10:52 h,100.0000,110702,110702,JUNIN,SATIPO,COVIRIALI
7796,6,FUERZA POPULAR,,100.0,12,12,7,00000006.jpg,0.283,0.26,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7797,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,12,12,7,00000002.jpg,0.283,0.26,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7798,62,JUNIN RENACE,,100.0,12,12,10,00000062.jpg,0.404,0.371,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7799,64,CORAZON PATRIOTA,,100.0,12,12,21,00000064.jpg,0.849,0.779,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7800,9,PODEMOS PERU,,100.0,12,12,94,00000009.jpg,3.8,3.487,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7801,4,ALIANZA PARA EL PROGRESO,,100.0,12,12,144,00000004.jpg,5.821,5.341,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7802,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,12,12,288,00000063.jpg,11.641,10.682,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7803,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,12,12,347,00000060.jpg,14.026,12.871,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7804,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,12,12,772,00000008.jpg,31.205,28.635,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7805,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,12,12,784,00000061.jpg,31.69,29.08,10/10/2022,10:52 h,100.0000,110703,110703,JUNIN,SATIPO,LLAYLLA
7806,62,JUNIN RENACE,,100.0,55,55,115,00000062.jpg,1.184,0.961,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7807,6,FUERZA POPULAR,,100.0,55,55,159,00000006.jpg,1.637,1.328,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7808,9,PODEMOS PERU,,100.0,55,55,239,00000009.jpg,2.46,1.997,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7809,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,55,55,257,00000002.jpg,2.646,2.147,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7810,64,CORAZON PATRIOTA,,100.0,55,55,360,00000064.jpg,3.706,3.008,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7811,4,ALIANZA PARA EL PROGRESO,,100.0,55,55,774,00000004.jpg,7.968,6.467,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7812,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,55,55,"1,265",00000060.jpg,13.022,10.569,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7813,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,55,55,"1,568",00000063.jpg,16.142,13.101,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7814,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,55,55,"1,853",00000008.jpg,19.076,15.482,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7815,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,55,55,"3,124",00000061.jpg,32.16,26.101,10/10/2022,10:52 h,91.6667,110704,110704,JUNIN,SATIPO,MAZAMARI
7816,6,FUERZA POPULAR,,100.0,13,13,5,00000006.jpg,0.21,0.187,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7817,62,JUNIN RENACE,,100.0,13,13,7,00000062.jpg,0.294,0.262,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7818,9,PODEMOS PERU,,100.0,13,13,12,00000009.jpg,0.504,0.449,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7819,64,CORAZON PATRIOTA,,100.0,13,13,19,00000064.jpg,0.797,0.71,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7820,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,13,13,26,00000002.jpg,1.091,0.972,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7821,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,13,13,80,00000063.jpg,3.357,2.991,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7822,4,ALIANZA PARA EL PROGRESO,,100.0,13,13,101,00000004.jpg,4.238,3.776,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7823,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,13,13,583,00000061.jpg,24.465,21.794,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7824,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,13,13,591,00000060.jpg,24.801,22.093,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7825,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,13,13,959,00000008.jpg,40.243,35.85,10/10/2022,10:52 h,100.0000,110705,110705,JUNIN,SATIPO,PAMPA HERMOSA
7826,62,JUNIN RENACE,,100.0,127,127,451,00000062.jpg,2.196,1.725,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7827,64,CORAZON PATRIOTA,,100.0,127,127,839,00000064.jpg,4.085,3.209,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7828,6,FUERZA POPULAR,,100.0,127,127,956,00000006.jpg,4.654,3.656,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7829,4,ALIANZA PARA EL PROGRESO,,100.0,127,127,"1,337",00000004.jpg,6.509,5.113,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7830,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,127,127,"1,396",00000008.jpg,6.796,5.339,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7831,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,127,127,"1,412",00000002.jpg,6.874,5.4,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7832,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,127,127,"1,823",00000063.jpg,8.875,6.972,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7833,9,PODEMOS PERU,,100.0,127,127,"1,871",00000009.jpg,9.109,7.156,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7834,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,127,127,"2,501",00000061.jpg,12.176,9.565,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7835,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,127,127,"7,954",00000060.jpg,38.724,30.42,10/10/2022,10:52 h,95.4887,110706,110706,JUNIN,SATIPO,PANGOA
7836,9,PODEMOS PERU,,100.0,54,54,73,00000009.jpg,0.759,0.633,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7837,6,FUERZA POPULAR,,100.0,54,54,110,00000006.jpg,1.143,0.954,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7838,64,CORAZON PATRIOTA,,100.0,54,54,191,00000064.jpg,1.985,1.656,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7839,62,JUNIN RENACE,,100.0,54,54,295,00000062.jpg,3.066,2.557,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7840,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,54,54,427,00000002.jpg,4.438,3.701,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7841,4,ALIANZA PARA EL PROGRESO,,100.0,54,54,"1,375",00000004.jpg,14.292,11.919,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7842,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,54,54,"1,448",00000008.jpg,15.05,12.552,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7843,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,54,54,"1,450",00000063.jpg,15.071,12.569,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7844,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,54,54,"1,992",00000061.jpg,20.705,17.268,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7845,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,54,54,"2,260",00000060.jpg,23.49,19.591,10/10/2022,10:52 h,94.7368,110707,110707,JUNIN,SATIPO,RIO NEGRO
7846,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,71,71,70,00000002.jpg,0.749,0.601,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7847,6,FUERZA POPULAR,,100.0,71,71,142,00000006.jpg,1.519,1.22,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7848,62,JUNIN RENACE,,100.0,71,71,269,00000062.jpg,2.877,2.311,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7849,9,PODEMOS PERU,,100.0,71,71,270,00000009.jpg,2.888,2.32,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7850,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,71,71,447,00000063.jpg,4.781,3.841,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7851,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,71,71,606,00000008.jpg,6.482,5.207,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7852,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,71,71,937,00000061.jpg,10.022,8.051,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7853,64,CORAZON PATRIOTA,,100.0,71,71,"1,118",00000064.jpg,11.958,9.606,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7854,4,ALIANZA PARA EL PROGRESO,,100.0,71,71,"1,752",00000004.jpg,18.74,15.054,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7855,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,71,71,"3,738",00000060.jpg,39.983,32.119,10/10/2022,10:52 h,98.6111,110708,110708,JUNIN,SATIPO,RIO TAMBO
7856,6,FUERZA POPULAR,,100.0,9,9,1,00000006.jpg,0.073,0.066,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7857,9,PODEMOS PERU,,100.0,9,9,2,00000009.jpg,0.145,0.132,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7858,62,JUNIN RENACE,,100.0,9,9,3,00000062.jpg,0.218,0.197,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7859,64,CORAZON PATRIOTA,,100.0,9,9,5,00000064.jpg,0.363,0.329,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7860,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,9,9,29,00000061.jpg,2.104,1.908,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7861,4,ALIANZA PARA EL PROGRESO,,100.0,9,9,96,00000004.jpg,6.967,6.316,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7862,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,9,9,211,00000008.jpg,15.312,13.882,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7863,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,9,9,295,00000060.jpg,21.408,19.408,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7864,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,9,9,328,00000063.jpg,23.803,21.579,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7865,2,PARTIDO DEMOCRATICO SOMOS PERU,,100.0,9,9,408,00000002.jpg,29.608,26.842,10/10/2022,10:52 h,90.0000,110709,110709,JUNIN,SATIPO,VIZCATAN DEL ENE
7866,9,PODEMOS PERU,,100.0,83,83,243,00000009.jpg,1.495,1.349,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7867,10,PARTIDO MORADO,,100.0,83,83,385,00000010.jpg,2.368,2.137,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7868,3,RENOVACION POPULAR,,100.0,83,83,450,00000003.jpg,2.768,2.498,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7869,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,83,83,617,00000063.jpg,3.796,3.425,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7870,62,JUNIN RENACE,,100.0,83,83,633,00000062.jpg,3.894,3.514,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7871,64,CORAZON PATRIOTA,,100.0,83,83,693,00000064.jpg,4.263,3.847,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7872,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,83,83,"1,143",00000060.jpg,7.031,6.345,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7873,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,83,83,"1,730",00000008.jpg,10.642,9.604,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7874,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,83,83,"4,399",00000061.jpg,27.061,24.421,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7875,4,ALIANZA PARA EL PROGRESO,,100.0,83,83,"5,963",00000004.jpg,36.682,33.104,10/10/2022,10:52 h,100.0000,110801,110801,JUNIN,CHANCHAMAYO,CHANCHAMAYO
7876,9,PODEMOS PERU,,100.0,69,69,185,00000009.jpg,1.456,1.225,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7877,10,PARTIDO MORADO,,100.0,69,69,214,00000010.jpg,1.685,1.417,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7878,3,RENOVACION POPULAR,,100.0,69,69,317,00000003.jpg,2.496,2.099,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7879,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,69,69,"1,000",00000060.jpg,7.873,6.62,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7880,64,CORAZON PATRIOTA,,100.0,69,69,"1,200",00000064.jpg,9.447,7.944,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7881,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,69,69,"1,307",00000008.jpg,10.29,8.652,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7882,62,JUNIN RENACE,,100.0,69,69,"1,372",00000062.jpg,10.801,9.082,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7883,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,69,69,"1,618",00000063.jpg,12.738,10.711,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7884,4,ALIANZA PARA EL PROGRESO,,100.0,69,69,"2,376",00000004.jpg,18.706,15.729,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7885,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,69,69,"3,113",00000061.jpg,24.508,20.608,10/10/2022,10:52 h,98.5714,110802,110802,JUNIN,CHANCHAMAYO,SAN RAMON
7886,3,RENOVACION POPULAR,,100.0,7,7,13,00000003.jpg,0.988,0.868,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7887,10,PARTIDO MORADO,,100.0,7,7,17,00000010.jpg,1.292,1.136,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7888,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,7,7,33,00000060.jpg,2.508,2.204,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7889,62,JUNIN RENACE,,100.0,7,7,50,00000062.jpg,3.799,3.34,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7890,9,PODEMOS PERU,,100.0,7,7,64,00000009.jpg,4.863,4.275,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7891,4,ALIANZA PARA EL PROGRESO,,100.0,7,7,72,00000004.jpg,5.471,4.81,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7892,64,CORAZON PATRIOTA,,100.0,7,7,78,00000064.jpg,5.927,5.21,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7893,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,7,7,291,00000063.jpg,22.112,19.439,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7894,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,7,7,326,00000008.jpg,24.772,21.777,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7895,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,7,7,372,00000061.jpg,28.267,24.85,10/10/2022,10:52 h,100.0000,110803,110803,JUNIN,CHANCHAMAYO,VITOC
7896,10,PARTIDO MORADO,,100.0,17,17,7,00000010.jpg,0.257,0.205,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7897,9,PODEMOS PERU,,100.0,17,17,9,00000009.jpg,0.33,0.263,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7898,64,CORAZON PATRIOTA,,100.0,17,17,71,00000064.jpg,2.606,2.075,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7899,62,JUNIN RENACE,,100.0,17,17,126,00000062.jpg,4.626,3.683,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7900,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,17,17,131,00000060.jpg,4.809,3.829,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7901,3,RENOVACION POPULAR,,100.0,17,17,206,00000003.jpg,7.562,6.022,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7902,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,17,17,215,00000008.jpg,7.893,6.285,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7903,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,17,17,297,00000063.jpg,10.903,8.682,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7904,4,ALIANZA PARA EL PROGRESO,,100.0,17,17,355,00000004.jpg,13.032,10.377,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7905,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,17,17,"1,307",00000061.jpg,47.981,38.205,10/10/2022,10:52 h,100.0000,110804,110804,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
7906,3,RENOVACION POPULAR,,100.0,114,114,115,00000003.jpg,0.576,0.473,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7907,10,PARTIDO MORADO,,100.0,114,114,238,00000010.jpg,1.193,0.98,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7908,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,114,114,519,00000060.jpg,2.602,2.136,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7909,9,PODEMOS PERU,,100.0,114,114,529,00000009.jpg,2.652,2.177,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7910,63,JUNIN SOSTENIBLE CON SU GENTE,,100.0,114,114,687,00000063.jpg,3.444,2.827,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7911,62,JUNIN RENACE,,100.0,114,114,"1,100",00000062.jpg,5.514,4.527,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7912,64,CORAZON PATRIOTA,,100.0,114,114,"2,303",00000064.jpg,11.544,9.478,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7913,4,ALIANZA PARA EL PROGRESO,,100.0,114,114,"3,597",00000004.jpg,18.031,14.804,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7914,8,PARTIDO POLITICO NACIONAL PERU LIBRE,,100.0,114,114,"4,140",00000008.jpg,20.753,17.038,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7915,61,MOVIMIENTO REGIONAL SIERRA Y SELVA CONTIGO JUNIN,,100.0,114,114,"6,721",00000061.jpg,33.691,27.661,10/10/2022,10:52 h,93.4426,110805,110805,JUNIN,CHANCHAMAYO,PICHANAQUI
7916,10,PARTIDO MORADO,,100.0,133,133,104,00000010.jpg,0.512,0.414,10/10/2022,10:52 h,97.7941,110806,110806,JUNIN,CHANCHAMAYO,PERENE
7917,9,PODEMOS PERU,,100.0,133,133,169,00000009.jpg,0.833,0.673,10/10/2022,10:52 h,97.7941,110806,110806,JUNIN,CHANCHAMAYO,PERENE
7918,3,RENOVACION POPULAR,,100.0,133,133,196,00000003.jpg,0.966,0.78,10/10/2022,10:52 h,97.7941,110806,110806,JUNIN,CHANCHAMAYO,PERENE
7919,60,CAMINEMOS JUNTOS POR JUNIN,,100.0,133,133,680,00000060.jpg,3.35,2.708,10/10/2022,10:52 h,97.7941,110806,110806,JUNIN,CHANCHAMAYO,PERENE
